solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
monohydric_alcohol,C1CCCC(CCC1)O,alpha,,ET30,,SP,0.6213683682109661,pi_star,,beta,,N_mol_cm3,-0.4663500020960883,SB,1.678048579026998,n,,delta,,SA,0.034253458987875844,fn,,SdP,0.061761866946901514
amine,C1CCNC1,N_mol_cm3,0.46036028403487084,delta,,n,0.15625067537118348,fn,0.1924751267864319,SdP,,beta,0.897663155086515,SA,,SP,,SB,,alpha,-0.19084630396240282,ET30,-0.36619158228504034,pi_star,-0.7234541538712015
ketone,CCCC(=O)C,pi_star,0.23985137715945515,delta,-0.5025151254111557,beta,0.21067604660193728,SdP,0.7865442379984477,fn,-0.5652572023091876,SP,-0.4028953945363252,ET30,-0.08897237932756691,SA,-0.5440954063507665,alpha,-0.4463403417214005,SB,0.3920576540990409,N_mol_cm3,-0.09115535085280171,n,-0.7021719141922833
ether,COC1=CC=CC=C1OC,SdP,0.26505448321745706,delta,,SP,1.4826810777939143,n,1.613949412365743,pi_star,,fn,1.414406270463438,ET30,-0.46321830332015645,N_mol_cm3,-0.4150939021994644,beta,,SA,-0.5896346870860926,alpha,,SB,-0.2711366187041203
halohydrocarbon,CCCCCl,pi_star,-0.7234541538712015,n,-0.5078120825930081,alpha,-0.5624739952482177,SA,-0.5896346870860926,SP,-0.3563379507750847,beta,-1.5067917246095073,fn,-0.3913514218610126,delta,-0.7301749801490043,SdP,0.03819170853872113,N_mol_cm3,-0.04810022693963766,SB,-0.9511632334566004,ET30,-0.6711327055382615
ester,COC(=O)C1=CC=CC=C1,SB,-0.1432108198892974,alpha,-0.5624739952482177,fn,,N_mol_cm3,-0.37613926627803046,pi_star,,ET30,,SdP,0.4064754336665394,beta,-0.20151621848880943,SA,-0.5896346870860926,n,,delta,,SP,1.1684183324055408
amine,C1CCNCC1,pi_star,-1.0569060684587366,beta,2.0655412395102974,ET30,-0.8651861476084928,alpha,-0.5624739952482177,SP,0.3536630665838331,n,0.3182172017039127,SB,1.7251791364850908,fn,0.33235586323387595,SdP,-0.4449965388289765,delta,-0.3162479715347346,SA,-0.5896346870860926,N_mol_cm3,0.0523617288577449
ketone,CC(=O)C(Cl)(Cl)Cl,fn,0.10255179621307436,n,0.052592098518237484,SdP,,beta,,SB,,ET30,0.576353707770369,N_mol_cm3,-0.19571779464191438,SA,,alpha,,pi_star,,delta,,SP,
misc_N_compound,CN(C)C(=O)N(C)C,SdP,1.0664398690955896,beta,1.2411567093288043,N_mol_cm3,-0.31053145841035174,SB,0.6849404040171881,pi_star,0.9067552063345249,SP,0.6330077291512762,fn,0.28077821716927837,ET30,-0.11669429962331464,delta,-0.3783370228268752,SA,-0.5896346870860926,alpha,-0.5624739952482177,n,0.25828958696080234
alkane,CCCCCCCCCCCC,N_mol_cm3,-1.1162773487852786,beta,-1.5067917246095073,SdP,-1.5203850162022057,alpha,-0.5624739952482177,fn,-0.10429886810882318,ET30,-1.475068394114934,SP,-0.4727315601781847,pi_star,-1.9831613867574445,SB,-1.126219589729516,delta,-0.9578348348868522,n,-0.18387902992754973,SA,-0.5896346870860926
monohydric_alcohol,CCCO,N_mol_cm3,0.7104900515303954,fn,-0.6527501725967793,SdP,0.6834247949626586,delta,0.7599622508623665,n,-0.7993518299919208,SA,1.0816569159003775,alpha,1.3885713840023102,beta,1.584650263571093,pi_star,-0.24180138835587317,ET30,1.2416797948683058,SP,-0.7637155836859378,SB,1.2168424096156627
ether,CC1CCCO1,beta,0.038929269480792845,alpha,-0.5624739952482177,N_mol_cm3,0.005206116952851103,n,-0.4430254720599165,SP,-0.2748624241929138,fn,-0.3335628550661228,SB,0.5502816684226375,ET30,-0.726576546129756,delta,,SdP,0.7423501909831096,pi_star,,SA,-0.5896346870860926
carboxylic_acid,CCC(C)C(=O)O,alpha,,n,,SdP,-0.7514085981353212,pi_star,,fn,,N_mol_cm3,-0.13216023077010092,SB,-0.5741187737918589,ET30,,SA,1.4095397371947258,beta,,SP,-0.4378134773572543,delta,
alkane,CCCCCCCCCCC,SdP,-1.5203850162022057,N_mol_cm3,-1.0486192969217354,beta,,SP,-0.5309283648797353,SB,-1.1464184000686986,delta,,pi_star,,fn,,alpha,,ET30,,SA,-0.5896346870860926,n,
ketone,CC(=O)C(C)(C)C,SA,,SP,,n,-0.6049919983926457,SB,,delta,,pi_star,,alpha,,N_mol_cm3,-0.3802397542697602,SdP,,beta,,ET30,-0.3800525424329142,fn,-0.47803427205334875
carboxylic_acid,CC(C)C(=O)O,SA,1.7556382707832046,N_mol_cm3,0.19177832057656177,SP,-0.7520762227456278,ET30,,pi_star,,SdP,-0.630611536293397,delta,,SB,-0.46975825370608226,fn,,alpha,,n,,beta,
halohydrocarbon,C(CCl)Cl,fn,0.22055929008862124,SA,-0.45301684488011407,SP,0.5515322025691053,delta,-0.088588116796886,beta,-1.1632981703672185,SB,-0.9915608541349655,n,0.18864398063772933,alpha,-0.5624739952482177,N_mol_cm3,0.5710734598115784,ET30,-0.06125045903182015,SdP,0.6657471761565233,pi_star,0.8326547808706285
carboxylic_acid,CCCCCCC(=O)O,SP,-0.2283049804316733,SdP,-0.8191728035588398,N_mol_cm3,-0.5688622018893361,SB,-0.3115342393824855,ET30,1.8377010812268733,pi_star,-0.3159018138197699,beta,0.038929269480792845,SA,1.4368633056359215,fn,-0.17558943649130568,alpha,2.2247336893953937,n,-0.2648622930939125,delta,0.36673159267881056
amide,CC(=O)N(C)C,alpha,-0.5624739952482177,n,0.07526741220481706,SP,0.45841731504662425,fn,0.12226471853095777,SdP,1.3875832774070471,pi_star,1.0920062699942668,SA,-0.46212470102717934,ET30,0.1605249033341588,delta,0.38742794310952433,beta,1.1037592876318885,SB,0.772468582153646,N_mol_cm3,0.19382856457242664
ether,CC(C)(C)OC,pi_star,,delta,-1.144101988763274,SA,-0.5896346870860926,ET30,-0.9760738287914817,fn,-0.9119886030785307,beta,,SB,0.4930517057949535,SP,-1.1827325775371025,alpha,,SdP,-0.2770591601706914,n,-1.0844129163375213,N_mol_cm3,-0.2982299944351622
alkane,CC(C)CC(C)(C)C,delta,,SA,-0.5896346870860926,fn,,n,,SdP,-1.5203850162022057,SP,-1.229290021298343,N_mol_cm3,-0.7800373334634263,beta,,SB,-1.267611262103794,ET30,,alpha,,pi_star,
amide,CCN(CC)C=O,SA,-0.5896346870860926,N_mol_cm3,-0.1731651106874001,beta,1.2068073539045754,n,,SB,0.6512757201185505,SP,0.24890881812104196,pi_star,,delta,,alpha,-0.5624739952482177,ET30,,SdP,1.2461623269579647,fn,
alkane,CC(C)CC(C)(C)C,ET30,,pi_star,,delta,,SP,-1.229290021298343,n,,alpha,,fn,,N_mol_cm3,-0.7800373334634263,SA,-0.5896346870860926,beta,,SB,-1.267611262103794,SdP,-1.5203850162022057
ether,CCCOCCC,delta,-1.06131658704042,pi_star,-1.1680567066545815,SdP,-0.6777518531097577,n,-0.8495614531550649,beta,0.07327862490502177,N_mol_cm3,-0.5135056140009823,SP,-0.9150272759099696,SA,-0.5896346870860926,ET30,-1.0731005498265977,fn,-0.6983869379628376,alpha,-0.5624739952482177,SB,0.8263320763914663
ketone,CCC(=O)C,N_mol_cm3,0.2696875924194301,SdP,1.0487622502894542,beta,0.14197733575347943,fn,-0.7291715015825456,pi_star,0.31395180262335187,delta,-0.35764067239616143,n,-0.8835744236849379,SP,-0.6356826133425265,SA,-0.5896346870860926,SB,0.33482769147135694,alpha,-0.4231136110160371,ET30,-0.06125045903182015
alkane,CCCCCCCCCC,pi_star,-2.0572618122213413,fn,-0.2617322066201369,SA,-0.5896346870860926,SB,-1.1935489575267912,SP,-0.6356826133425265,alpha,-0.5624739952482177,N_mol_cm3,-0.9666095370871371,beta,-1.5067917246095073,SdP,-1.5203850162022057,delta,-1.0199238861789928,n,-0.3620422088935501,ET30,-1.488929354262808
ketone,C1CCC(=O)C1,SA,,SdP,,N_mol_cm3,0.2963407643656744,SB,,pi_star,0.6474037172108867,fn,0.10255179621307436,n,0.052592098518237484,ET30,-0.3246087018414197,delta,,SP,,beta,0.27937475745039514,alpha,-0.5624739952482177
misc_N_compound,C[N+](=O)[O-],N_mol_cm3,1.8114710773098752,alpha,-0.05148591973022227,fn,-0.7262010612332755,ET30,0.6317975483618634,pi_star,0.9808556317984216,beta,-1.300695592064134,SdP,1.2903563739733028,SB,-0.6212493312499517,SP,-0.15846881478981253,n,-0.8803350931582836,SA,-0.23442829735054854,delta,1.0497111568923556
nitrile,C(C#N)Cl,SP,0.45841731504662425,pi_star,1.573659035509595,N_mol_cm3,1.2394530024635535,alpha,-0.5624739952482177,ET30,,delta,,SA,1.4368633056359215,SdP,1.4965952600448813,SB,-0.7963056875228673,fn,-0.10429886810882318,beta,-0.33891364018572495,n,-0.18387902992754973
alkane,CCCCCC,N_mol_cm3,-0.44789780613330377,pi_star,-2.31661330134498,SA,-0.5896346870860926,SP,-1.2525687431789632,alpha,-0.5624739952482177,SdP,-1.5203850162022057,fn,-0.7847997481234208,ET30,-1.488929354262808,SB,-1.2272136414254289,beta,-1.5067917246095073,delta,-1.2061910400554143,n,-0.9451217036913754
ether,CC(C)(C)OC,ET30,-0.9760738287914817,SP,-1.1827325775371025,fn,-0.9119886030785307,N_mol_cm3,-0.2982299944351622,pi_star,,alpha,,n,-1.0844129163375213,SA,-0.5896346870860926,SB,0.4930517057949535,delta,-1.144101988763274,beta,,SdP,-0.2770591601706914
ether,C1COCCO1,SdP,-0.6011488382831714,alpha,-0.5624739952482177,SA,-0.5896346870860926,pi_star,-0.13065075016002806,n,-0.18387902992754973,N_mol_cm3,0.3783505242002728,delta,-0.04719541593545917,SB,0.06551022028225587,fn,-0.10429886810882318,ET30,-0.7958813468691244,beta,-0.23586557391303836,SP,0.15579393059856092
carboxylic_acid,CCCCC(=O)O,alpha,2.20150695869003,SP,-0.4261741164169442,N_mol_cm3,-0.13216023077010092,delta,0.8220513021545071,SA,1.6964372058272805,pi_star,-0.16770096289197642,fn,-0.2976475308431295,n,-0.4025338404767315,beta,0.038929269480792845,SB,0.17660367714775993,ET30,1.879283961670494,SdP,-0.707214551119983
aromatic,CC1=CC=CC2=CC=CC=C12,n,2.9420749282941228,ET30,-0.8929080679042405,beta,,fn,2.457570913120736,alpha,,pi_star,,SA,-0.5896346870860926,SdP,-0.017787417680707292,SB,-0.8905668024390527,SP,2.1461246513915917,N_mol_cm3,-0.5442592739389566,delta,-0.088588116796886
ketone,C1CCC(=O)C1,delta,,SA,,n,0.052592098518237484,beta,0.27937475745039514,pi_star,0.6474037172108867,alpha,-0.5624739952482177,fn,0.10255179621307436,SdP,,ET30,-0.3246087018414197,SP,,SB,,N_mol_cm3,0.2963407643656744
monohydric_alcohol,COC(=O)C1=CC=CC=C1O,SP,1.3895661902714331,delta,,pi_star,,n,1.6949326755321095,N_mol_cm3,-0.4273953661746542,alpha,,SdP,0.6628009063555007,beta,,fn,1.479755958147379,SB,-0.6885786990472269,ET30,0.5070489070310006,SA,0.4076755610175503
misc_N_compound,CC[N+](=O)[O-],SA,-0.5896346870860926,N_mol_cm3,0.8499066432492122,ET30,0.2575516243692749,pi_star,,SB,-0.6279822680296792,delta,0.5323023961245186,n,-0.6697786089257375,fn,-0.5360928788799906,alpha,,beta,,SdP,1.1371503443201307,SP,-0.20502625855105303
monohydric_alcohol,CCO,N_mol_cm3,1.4977837459425372,SA,1.231936542326954,SdP,0.7865442379984477,ET30,1.4080113166427892,SP,-1.0546996071936912,beta,1.0694099322076596,SB,0.7994003292725561,n,-1.204268145823742,fn,-1.021624855969771,pi_star,-0.16770096289197642,delta,1.0911038577537826,alpha,1.4350248454130372
aromatic,CC1=CC(=CC(=C1)C)C,delta,-0.5646041767032963,ET30,-1.2255711114532084,pi_star,-0.649353728407305,SB,-0.7761068771836848,SP,0.5980896463303458,SdP,-1.063713197043711,alpha,-0.5624739952482177,beta,-1.0602501040945318,N_mol_cm3,-0.5340080539596319,n,1.0632632228344672,fn,0.9623592573108829,SA,-0.5896346870860926
monohydric_alcohol,CCCCCCCCO,N_mol_cm3,-0.7123792815998828,SdP,-0.18277852653796986,fn,-0.004924136424152827,beta,1.2755060647530332,pi_star,-0.6864039411392531,SA,0.7719898069001595,SB,1.691514452586453,n,-0.07050246149463746,delta,0.035589985787394474,SP,-0.12355073196888214,ET30,0.8812948310235902,alpha,1.2259842690647664
ester,CCOC(=O)C(Cl)(Cl)Cl,SB,,SP,,alpha,-0.5624739952482177,SdP,,n,0.3182172017039127,fn,0.33235586323387595,pi_star,0.0916505262316617,N_mol_cm3,-0.5401587859472267,delta,,ET30,-0.4216354228765348,beta,-0.6480578390037851,SA,
monohydric_alcohol,CCCCCCCO,beta,,ET30,0.9367386716150846,delta,,fn,-0.07594466477488174,SB,1.6544833002979518,SP,-0.20502625855105303,pi_star,,n,-0.15148572466100388,SA,0.7856515911207573,SdP,-0.05019638549195533,N_mol_cm3,-0.570912445885201,alpha,
amide,CCN(CC)C(=O)C,alpha,-0.5624739952482177,N_mol_cm3,-0.3986919502325447,pi_star,0.9438054190664732,SB,0.8061332660522836,fn,0.15034888183314712,beta,1.1724579984803463,SA,-0.5896346870860926,delta,-0.12998081765831282,SdP,1.1842906611364916,SP,0.2838269009419723,ET30,-0.04738949888394628,n,0.10766071747136291
ester,COC(=O)OC,SA,-0.29818329038000513,alpha,-0.5624739952482177,SP,-0.8219123883874885,n,-1.058498272124284,beta,-0.029769441367665003,delta,-0.254158920242594,fn,-0.8882250802843696,pi_star,,N_mol_cm3,0.41730516012170676,SB,0.04194494155320951,SdP,0.044084248140766225,ET30,-0.49094022361590317
ketone,CCCCCC(=O)C,SdP,,alpha,-0.4463403417214005,N_mol_cm3,-0.5463095179348216,pi_star,0.0916505262316617,SP,,delta,,ET30,-0.08897237932756691,fn,-0.40998418405188913,beta,0.14197733575347943,SB,,n,-0.5288677310162606,SA,
monohydric_alcohol,CCCO,SB,1.2168424096156627,SdP,0.6834247949626586,N_mol_cm3,0.7104900515303954,delta,0.7599622508623665,SP,-0.7637155836859378,SA,1.0816569159003775,beta,1.584650263571093,pi_star,-0.24180138835587317,n,-0.7993518299919208,alpha,1.3885713840023102,ET30,1.2416797948683058,fn,-0.6527501725967793
ester,C1CC(=O)OC1,beta,0.17632669117770836,n,0.04287410693827121,SA,-0.3300607868947335,pi_star,1.0549560572623182,ET30,0.35457834540439,fn,0.09418055522876694,SdP,1.2638399457641,SP,0.5980896463303458,N_mol_cm3,0.6735856596048259,alpha,-0.5624739952482177,delta,1.0497111568923556,SB,-0.07251498370215832
carboxylic_acid,CC(=O)O,n,-1.0423016194910129,N_mol_cm3,1.5674920418019456,pi_star,0.20280116442750679,beta,0.038929269480792845,alpha,2.0389198437524865,SA,2.5480217555778797,fn,-0.8733728785380194,delta,-0.3783370228268752,SP,-0.8451911102681088,SB,-0.10281319921093221,ET30,1.3802893963470426,SdP,0.4712933692890354
polyhydric_alcohol,CC(CCO)O,fn,0.15034888183314712,beta,,SB,0.6378098465590955,N_mol_cm3,0.2799388123987548,SdP,1.0517085200904768,SP,0.1790726524791812,ET30,1.5327599579736522,delta,,alpha,,SA,1.3640004564593995,pi_star,,n,0.10766071747136291
ester,CCCOC(=O)C,SP,-0.6240432524022164,fn,-0.6821845360577276,pi_star,,delta,-0.5646041767032963,SB,0.4290888063875423,n,-0.8317451352584667,beta,-0.13281750764035158,N_mol_cm3,-0.23262218656748346,ET30,-0.5879669446510193,SA,-0.5896346870860926,alpha,-0.5624739952482177,SdP,0.12657980256939758
monohydric_alcohol,C=CCO,SA,1.300245463429943,SP,-0.21666561949136315,SB,0.5536481368125012,ET30,1.4080113166427892,N_mol_cm3,0.9811222589845693,delta,0.6978731995702265,n,-0.34584555626027896,SdP,0.9515353468557102,beta,1.584650263571093,alpha,1.3885713840023102,fn,-0.24715004490553877,pi_star,-0.24180138835587317
ketone,CCCC(=O)CCC,beta,,pi_star,,SdP,,fn,-0.3192507333832761,alpha,,SA,,ET30,-0.39391350258078806,N_mol_cm3,-0.5463095179348216,SP,,delta,,n,-0.4268288194266418,SB,
ketone,CCCCC(=O)C,N_mol_cm3,-0.3597373143111108,SdP,,fn,-0.40566354354385936,beta,0.14197733575347943,SB,,n,-0.5240087352262793,pi_star,0.23985137715945515,SA,,ET30,-0.22758198080630362,SP,,delta,,alpha,-0.5160205338374909
misc_N_compound,CN(C)C(=N)N(C)C,N_mol_cm3,-0.3802397542697602,SP,0.6562864510318964,fn,0.5537886892703732,SdP,0.6893173345647037,delta,-0.39903337325758825,SB,1.9507325186059625,alpha,-0.5624739952482177,ET30,-0.33846966198929357,pi_star,0.6474037172108867,SA,-0.5896346870860926,n,0.5773636438362795,beta,1.4472528418741775
amide,CC(=O)N(C)C,pi_star,1.0920062699942668,beta,1.1037592876318885,ET30,0.1605249033341588,SB,0.772468582153646,delta,0.38742794310952433,fn,0.12226471853095777,N_mol_cm3,0.19382856457242664,SdP,1.3875832774070471,n,0.07526741220481706,SP,0.45841731504662425,alpha,-0.5624739952482177,SA,-0.46212470102717934
ester,CCOC(=O)C(Cl)(Cl)Cl,SA,,alpha,-0.5624739952482177,fn,0.33235586323387595,SB,,ET30,-0.4216354228765348,pi_star,0.0916505262316617,SdP,,delta,,SP,,beta,-0.6480578390037851,N_mol_cm3,-0.5401587859472267,n,0.3182172017039127
carboxylic_acid,C(=O)O,beta,-0.20151621848880943,pi_star,0.23985137715945515,n,-1.0034296531711586,SP,,SB,,SA,,SdP,,ET30,,N_mol_cm3,3.414761882076269,fn,-0.8379976343785303,alpha,2.294413881511484,delta,
monohydric_alcohol,CCCCCCCCO,SB,1.691514452586453,n,-0.07050246149463746,N_mol_cm3,-0.7123792815998828,fn,-0.004924136424152827,SP,-0.12355073196888214,SdP,-0.18277852653796986,alpha,1.2259842690647664,SA,0.7719898069001595,delta,0.035589985787394474,ET30,0.8812948310235902,pi_star,-0.6864039411392531,beta,1.2755060647530332
misc_N_compound,CN1C=CN=C1,fn,,SA,-0.275413650012342,pi_star,,delta,,SP,1.284811941808642,N_mol_cm3,0.5669729718198484,SB,0.7994003292725561,n,,ET30,,beta,,alpha,,SdP,1.3050877229784157
ester,CCOC(=O)OCC,beta,-0.13281750764035158,SA,,delta,,ET30,-0.6988546258340083,SB,,alpha,-0.5624739952482177,SdP,,SP,,fn,-0.6527501725967793,n,-0.7993518299919208,pi_star,-0.5011528774795115,N_mol_cm3,-0.33513438636073123
ester,CCCOC(=O)C,SA,-0.5896346870860926,ET30,-0.5879669446510193,beta,-0.13281750764035158,delta,-0.5646041767032963,SdP,0.12657980256939758,n,-0.8317451352584667,N_mol_cm3,-0.23262218656748346,pi_star,,fn,-0.6821845360577276,alpha,-0.5624739952482177,SB,0.4290888063875423,SP,-0.6240432524022164
amine,C1CCNCC1,N_mol_cm3,0.0523617288577449,alpha,-0.5624739952482177,ET30,-0.8651861476084928,SB,1.7251791364850908,SA,-0.5896346870860926,SdP,-0.4449965388289765,delta,-0.3162479715347346,fn,0.33235586323387595,pi_star,-1.0569060684587366,n,0.3182172017039127,SP,0.3536630665838331,beta,2.0655412395102974
polyhydric_alcohol,C(CCO)CO,n,0.20484063327100047,alpha,,SP,0.45841731504662425,SdP,1.0251920918812738,beta,,N_mol_cm3,0.3024914963532694,pi_star,,ET30,1.6297866790087683,SB,0.5974122258807303,delta,,fn,0.23460137173971668,SA,1.3412308160917366
ketone,CCCCCC(=O)C,delta,,SdP,,fn,-0.40998418405188913,beta,0.14197733575347943,n,-0.5288677310162606,SA,,N_mol_cm3,-0.5463095179348216,alpha,-0.4463403417214005,SB,,pi_star,0.0916505262316617,ET30,-0.08897237932756691,SP,
ketone,CC(C)C(=O)C(C)C,SB,,SdP,,N_mol_cm3,-0.5647617138976062,pi_star,,SA,,fn,-0.434557826941305,SP,,n,-0.5564020404928252,ET30,-0.4216354228765348,delta,,alpha,,beta,
halohydrocarbon,C1(=C(C(=C(C(=C1F)F)F)F)F)F,beta,-1.4380930137610495,SA,-0.5896346870860926,N_mol_cm3,-0.24287340654680853,SB,-1.015126132864012,fn,-0.7556354246942238,alpha,-0.5624739952482177,pi_star,-0.9457554302628914,SdP,-0.7779250263445242,n,-0.9127283984248294,delta,-0.7715676810104312,ET30,-1.04537862953085,SP,-1.1710932165967924
ketone,CC(=O)C1=CC=CC=C1,pi_star,1.1661066954581634,ET30,-0.15827718006693525,SP,1.4477629949729838,SdP,0.8602009830240115,N_mol_cm3,-0.2613256025095931,SA,-0.3892618518506575,SB,-0.18697490895752636,n,1.5977527597324719,fn,1.4011743089075972,alpha,-0.469567072426764,delta,0.014893635356681431,beta,0.17632669117770836
monohydric_alcohol,C1CCCC(CC1)O,beta,,alpha,,SdP,0.08827829515610446,fn,,delta,,N_mol_cm3,-0.29412950644343205,n,,SA,0.2437341503703761,pi_star,,SB,1.651116831908088,ET30,,SP,0.5398928416287951
ether,CCOCC,beta,0.1076279803292505,n,-1.3014480616233797,alpha,-0.5624739952482177,pi_star,-1.1680567066545815,fn,-1.111278146511377,N_mol_cm3,-0.054250958927232626,SB,0.47621936384563507,SP,-1.2409293822386531,SA,-0.5896346870860926,SdP,-0.3860711428085255,ET30,-1.0037957490872293,delta,-1.1027092879018467
monohydric_alcohol,C(C(F)(F)F)(C(F)(F)F)O,SB,-1.368605313799707,SP,-2.614373973195247,ET30,2.8218292517259043,fn,-2.306745367076704,SA,4.014386595255381,n,-2.5647869670186676,SdP,2.7634912744845757,beta,-1.5067917246095073,delta,-0.29555162110402083,N_mol_cm3,-0.07065291089415231,pi_star,0.23985137715945515,alpha,3.989965223003014
ether,COCCOC,pi_star,-0.2047511756239248,n,-0.9127283984248294,SdP,0.32103360943688547,alpha,-0.5624739952482177,fn,-0.7556354246942238,SB,0.7253380246955533,delta,-0.5439078262725825,N_mol_cm3,-0.03989925095617782,ET30,-0.49094022361590317,SA,-0.5896346870860926,beta,-0.09846815221612285,SP,-0.5076496429991151
amine,CCCCN,N_mol_cm3,0.056462216849475,pi_star,-1.019855855726788,fn,-0.3754190599876555,beta,0.9663618659349729,SP,-0.3912560335960151,SdP,-0.6482891550995322,n,-0.4899957646964064,SB,1.7622102887735918,alpha,-0.5624739952482177,SA,-0.5896346870860926,ET30,-0.5741059845031454,delta,-0.5025151254111557
aromatic,C1=CC=CC=C1,ET30,-1.0315176693829773,delta,-0.39903337325758825,fn,0.9893632604860654,N_mol_cm3,0.2922402763739447,alpha,-0.5624739952482177,n,1.0956565281010096,SP,0.807598143255928,beta,-1.1632981703672185,SA,-0.5896346870860926,pi_star,0.017550100767764972,SB,-0.9982937909146931,SdP,-0.7248921699261183
alkane,C1CCCCCC1,SdP,-1.5203850162022057,N_mol_cm3,-0.3269334103772714,SP,-0.23994434137198342,alpha,,fn,,n,,ET30,,delta,,SA,-0.5896346870860926,pi_star,,SB,-1.2474124517646115,beta,
monohydric_alcohol,CCCC(C)O,SA,0.339366639914561,beta,,ET30,0.6595194686576112,delta,,fn,-0.34355433624093984,SB,1.6679491738574068,SdP,0.4388844014777874,n,-0.4543631289032063,pi_star,,N_mol_cm3,-0.1342104747659658,SP,-0.6589613352231467,alpha,
misc_N_compound,C1=CC=NC=C1,SB,0.5401822632530462,SP,1.377926829331123,delta,0.18046443880238947,beta,0.6915670225411418,SdP,0.7217263023759517,fn,1.1098011146473796,N_mol_cm3,0.5218676039108194,ET30,-0.17213814021480914,n,1.2414264018004675,alpha,-0.5624739952482177,pi_star,1.0549560572623182,SA,-0.43935506065951624
carboxylic_acid,CCCCCCC(=O)O,pi_star,-0.3159018138197699,n,-0.2648622930939125,SP,-0.2283049804316733,SdP,-0.8191728035588398,delta,0.36673159267881056,N_mol_cm3,-0.5688622018893361,alpha,2.2247336893953937,SB,-0.3115342393824855,fn,-0.17558943649130568,SA,1.4368633056359215,beta,0.038929269480792845,ET30,1.8377010812268733
aromatic,CC1=CC(=C(C(=C1)C)C)C,SA,-0.5896346870860926,N_mol_cm3,-0.6570226937115291,pi_star,,SB,-0.7895727507431398,SP,0.7028438947931369,fn,,alpha,,SdP,-0.9222922465946288,beta,,delta,,n,,ET30,
ether,COC1=CC=CC=C1,ET30,-0.6434107852425138,beta,-0.4076123510341828,alpha,-0.5624739952482177,N_mol_cm3,-0.1424114507494256,SA,-0.2071047289093528,n,1.338606317600105,fn,1.1897329640459187,SP,1.1218608886443002,delta,-0.10928446722759977,SdP,0.0794394857530368,SB,-0.4091618226885347,pi_star,0.5362530790150416
polyhydric_alcohol,CC(CCO)O,n,0.10766071747136291,SP,0.1790726524791812,N_mol_cm3,0.2799388123987548,SdP,1.0517085200904768,SA,1.3640004564593995,delta,,alpha,,SB,0.6378098465590955,beta,,fn,0.15034888183314712,ET30,1.5327599579736522,pi_star,
ester,CCCCOC(=O)C,delta,-0.6266932279954369,fn,-0.5055783552920347,N_mol_cm3,-0.46429975810022345,SdP,0.05586932734485642,SB,0.35166003342067575,n,-0.6357656383958645,SP,-0.5774858086409759,beta,0.038929269480792845,pi_star,-0.4641026647475631,ET30,-0.4493573431722826,alpha,-0.5624739952482177,SA,-0.5896346870860926
monohydric_alcohol,C1CCCC(CC1)O,beta,,N_mol_cm3,-0.29412950644343205,alpha,,n,,SB,1.651116831908088,SdP,0.08827829515610446,ET30,,pi_star,,fn,,SP,0.5398928416287951,SA,0.2437341503703761,delta,
nitrile,C(#N)C(Cl)(Cl)Cl,SB,,SP,,SA,,beta,,N_mol_cm3,0.025708556911500518,pi_star,,n,0.12385737010463763,delta,,ET30,-0.24144294095417748,SdP,,alpha,,fn,0.16439096348424256
ether,CC1(C2CCC(O1)(CC2)C)C,pi_star,,SB,1.0653513320717933,fn,0.41012739237840273,n,0.4089184564502382,alpha,-0.5624739952482177,beta,0.5885189562684551,SdP,-0.5098144744514724,SA,-0.5896346870860926,ET30,,SP,0.1441545696582508,N_mol_cm3,-0.7882383094468861,delta,
nitrile,CCCCC#N,fn,,alpha,,SB,-0.04221676819338462,N_mol_cm3,-0.04399973894790792,n,,ET30,,delta,,pi_star,,SA,-0.5896346870860926,SdP,0.9927831240700259,SP,-0.32141986795415434,beta,
ketone,CCCC(=O)C,alpha,-0.4463403417214005,SB,0.3920576540990409,delta,-0.5025151254111557,N_mol_cm3,-0.09115535085280171,pi_star,0.23985137715945515,fn,-0.5652572023091876,n,-0.7021719141922833,SA,-0.5440954063507665,SP,-0.4028953945363252,ET30,-0.08897237932756691,SdP,0.7865442379984477,beta,0.21067604660193728
ether,COC1=CC=CC=C1OC,SP,1.4826810777939143,ET30,-0.46321830332015645,fn,1.414406270463438,beta,,SB,-0.2711366187041203,SdP,0.26505448321745706,N_mol_cm3,-0.4150939021994644,n,1.613949412365743,alpha,,pi_star,,SA,-0.5896346870860926,delta,
carboxylic_acid,CC(C)CC(=O)O,fn,,SdP,-0.6070413778852165,beta,,SB,-0.05231617336297573,n,,pi_star,,N_mol_cm3,-0.15061242673288544,alpha,,delta,,ET30,,SA,1.860378616474455,SP,-0.6240432524022164
ketone,C1CCC(=O)CC1,SP,0.49333539786755465,SA,-0.5896346870860926,delta,-0.10928446722759977,N_mol_cm3,-0.03374851896858321,beta,0.31372411287462404,alpha,-0.5624739952482177,SB,0.20690189265653383,fn,0.3002210994554097,pi_star,0.6474037172108867,n,0.28096490064738555,ET30,-0.2691648612499252,SdP,0.6745859855595909
